Datetime,level
2024-11-23 05:40:00,2.04
2024-11-23 05:45:00,2.047
2024-11-23 05:50:00,2.049
2024-11-23 05:55:00,2.047
2024-11-23 06:00:00,2.05
2024-11-23 06:05:00,2.05
2024-11-23 06:10:00,2.049
2024-11-23 06:15:00,2.047
2024-11-23 06:20:00,2.045
2024-11-23 06:25:00,2.045
2024-11-23 06:30:00,2.043
2024-11-23 06:35:00,2.044
2024-11-23 06:40:00,2.045
2024-11-23 06:45:00,2.042
2024-11-23 06:50:00,2.041
2024-11-23 06:55:00,2.042
2024-11-23 07:00:00,2.041
2024-11-23 07:05:00,2.039
2024-11-23 07:10:00,2.039
2024-11-23 07:15:00,2.038
2024-11-23 07:20:00,2.038
2024-11-23 07:25:00,2.036
2024-11-23 07:30:00,2.028
2024-11-23 07:35:00,2.029
2024-11-23 07:40:00,2.029
2024-11-23 07:45:00,2.032
2024-11-23 07:50:00,2.03
2024-11-23 07:55:00,2.027
2024-11-23 08:00:00,2.03
2024-11-23 08:05:00,2.027
2024-11-23 08:15:00,2.025
2024-11-23 08:20:00,2.024
2024-11-23 08:25:00,2.02
2024-11-23 08:30:00,2.024
2024-11-23 08:35:00,2.02
2024-11-23 08:40:00,2.023
2024-11-23 08:45:00,2.02
2024-11-23 08:50:00,2.021
2024-11-23 08:55:00,2.022
2024-11-23 09:00:00,2.02
2024-11-23 09:05:00,2.018
2024-11-23 09:10:00,2.018
2024-11-23 09:15:00,2.013
2024-11-23 09:20:00,2.015
2024-11-23 09:25:00,2.014
2024-11-23 09:30:00,2.014
2024-11-23 09:35:00,2.01
2024-11-23 09:40:00,2.011
2024-11-23 09:45:00,2.012
2024-11-23 09:50:00,2.004
2024-11-23 09:55:00,2.006
2024-11-23 10:00:00,2.005
2024-11-23 10:05:00,2.007
2024-11-23 10:10:00,2.007
2024-11-23 10:15:00,2.001
2024-11-23 10:20:00,2.006
2024-11-23 10:25:00,2.005
2024-11-23 10:30:00,2.006
2024-11-23 10:35:00,1.995
2024-11-23 10:40:00,2.005
2024-11-23 10:45:00,2.001
2024-11-23 10:50:00,2.004
2024-11-23 10:55:00,2.007
2024-11-23 11:00:00,2.003
2024-11-23 11:10:00,2.006
2024-11-23 11:15:00,2.004
2024-11-23 11:20:00,2.006
2024-11-23 11:25:00,2.008
2024-11-23 11:35:00,2.01
2024-11-23 11:40:00,2.002
2024-11-23 11:45:00,2.01
2024-11-23 11:50:00,2.01
2024-11-23 11:55:00,2.01
2024-11-23 12:00:00,2.014
2024-11-23 12:05:00,2.016
2024-11-23 12:10:00,2.017
2024-11-23 12:15:00,2.017
2024-11-23 12:20:00,2.018
2024-11-23 12:25:00,2.022
2024-11-23 12:30:00,2.015
2024-11-23 12:35:00,2.023
2024-11-23 12:40:00,2.025
2024-11-23 12:45:00,2.025
2024-11-23 12:50:00,2.026
2024-11-23 12:55:00,2.028
2024-11-23 13:00:00,2.028
2024-11-23 13:05:00,2.031
2024-11-23 13:10:00,2.033
2024-11-23 13:15:00,2.033
2024-11-23 13:20:00,2.034
2024-11-23 13:25:00,2.036
2024-11-23 13:30:00,2.037
2024-11-23 13:35:00,2.036
2024-11-23 13:45:00,2.041
2024-11-23 13:50:00,2.041
2024-11-23 13:55:00,2.033
2024-11-23 14:00:00,2.041
2024-11-23 14:05:00,2.041
